Anon Src IP,eventid,operation,url,Src Port,Dst Port,sensor,request,user_agent,Dst IP,query,VT Malicious,VT Engines,VT Labels,VT Tags,VT Reputation,Geo Location,ISP,Malicious_Flag
250.208.246.33,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,48718,631,0fe43737f669,POST,Mozilla/5.0 zgrab/0.x,172.24.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",12,"ADMINUSLabs, Criminal IP, BitDefender, CINS Army, CRDF, CyRadar, Fortinet, G-Data, GreyNoise, Lionic, SOCRadar, VIPRE","malicious, phishing, malware",,-4,GB,"AS45102 Alibaba (US) Technology Co., Ltd.",0
202.25.171.246,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,55496,631,4a988b76db95,POST,Mozilla/5.0 zgrab/0.x,192.168.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,-1,US,AS8075 Microsoft Corporation,0
75.206.223.228,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,41204,631,4a988b76db95,POST,PythonIPP/0.0.0,192.168.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00009D62"", ""version"": ""2.0""}",0,,,,0,CN,AS146966 China Telecom,0
89.36.25.126,ipphoney.connect,,/,63206,631,4a988b76db95,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",192.168.0.2,,3,"Criminal IP, CINS Army, CyRadar",malicious,,-3,US,AS396982 Google LLC,0
93.154.9.175,ipphoney.connect,,/,45486,631,4a988b76db95,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",192.168.0.2,,8,"ADMINUSLabs, Criminal IP, BitDefender, CRDF, CyRadar, Fortinet, G-Data, SOCRadar","malicious, phishing, malware",,-2,NG,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
93.154.9.175,ipphoney.connect,,/favicon.ico,49956,631,4a988b76db95,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",192.168.0.2,,8,"ADMINUSLabs, Criminal IP, BitDefender, CRDF, CyRadar, Fortinet, G-Data, SOCRadar","malicious, phishing, malware",,-2,NG,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
93.154.9.175,ipphoney.connect,,/robots.txt,49958,631,4a988b76db95,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",192.168.0.2,,8,"ADMINUSLabs, Criminal IP, BitDefender, CRDF, CyRadar, Fortinet, G-Data, SOCRadar","malicious, phishing, malware",,-2,NG,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
93.154.9.175,ipphoney.connect,,/sitemap.xml,49972,631,4a988b76db95,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",192.168.0.2,,8,"ADMINUSLabs, Criminal IP, BitDefender, CRDF, CyRadar, Fortinet, G-Data, SOCRadar","malicious, phishing, malware",,-2,NG,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
89.36.27.233,ipphoney.connect,,/,62308,631,3bdb06c60891,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",192.168.96.2,,3,"Criminal IP, CINS Army, CyRadar",malicious,,-3,US,AS396982 Google LLC,0
208.32.191.151,ipphoney.connect,,/,14676,631,3bdb06c60891,GET,curl/7.64.1,192.168.96.2,,5,"Criminal IP, CINS Army, CyRadar, GreyNoise, SOCRadar","malicious, malware",,-2,DE,"AS45102 Alibaba (US) Technology Co., Ltd.",0
250.211.56.113,ipphoney.connect,,/,32892,631,3bdb06c60891,GET,curl/7.64.1,192.168.96.2,,5,"Criminal IP, CINS Army, CyRadar, GreyNoise, SOCRadar","malicious, malware",,-1,DE,"AS45102 Alibaba (US) Technology Co., Ltd.",0
244.119.142.136,ipphoney.connect,,/,59075,631,3bdb06c60891,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,192.168.96.2,,2,"BitDefender, G-Data",phishing,,-1,FR,AS16276 OVH SAS,0
206.214.164.156,ipphoney.connect,,/favicon.ico,53995,631,3bdb06c60891,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,192.168.96.2,,0,,,,-2,FR,AS16276 OVH SAS,0
253.7.80.207,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,46496,631,3bdb06c60891,POST,Mozilla/5.0 zgrab/0.x,192.168.96.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,-53,US,AS8075 Microsoft Corporation,1
110.33.154.49,ipphoney.connect,,/,39534,631,3bdb06c60891,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",192.168.96.2,,5,"ADMINUSLabs, BitDefender, CyRadar, G-Data, SOCRadar","malicious, phishing, malware",,-2,FR,AS16276 OVH SAS,0
95.39.218.168,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,34578,631,3bdb06c60891,POST,Mozilla/5.0 zgrab/0.x,192.168.96.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",2,"BitDefender, G-Data",phishing,,0,US,"AS14061 DigitalOcean, LLC",0
96.32.35.113,ipphoney.connect,,/,59894,631,3bdb06c60891,GET,,192.168.96.2,,0,,,self-signed,0,US,"AS14061 DigitalOcean, LLC",0
106.54.113.62,ipphoney.connect,,/,58098,631,f5039d903962,GET,Mozilla/5.0 zgrab/0.x,172.27.0.2,,9,"Criminal IP, alphaMountain.ai, ArcSight Threat Intelligence, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, Lionic, SOCRadar","malicious, malware",,-6,CA,AS16276 OVH SAS,0
106.54.113.62,ipphoney.connect,,/,42400,631,f5039d903962,GET,Mozilla/5.0 (compatible; ModatScanner/1.0; +https://modat.io/),172.27.0.2,,9,"Criminal IP, alphaMountain.ai, ArcSight Threat Intelligence, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, Lionic, SOCRadar","malicious, malware",,-6,CA,AS16276 OVH SAS,0
133.94.237.89,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,50564,631,7d1ef45786ba,POST,Mozilla/5.0 zgrab/0.x,192.168.48.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",10,"Criminal IP, ArcSight Threat Intelligence, BitDefender, Cyble, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar","malicious, malware, phishing",,-56,US,AS6939 Hurricane Electric LLC,1
221.171.212.2,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,52528,631,7d1ef45786ba,POST,PythonIPP/0.0.0,192.168.48.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""0000C11B"", ""version"": ""2.0""}",0,,,,0,TW,AS396982 Google LLC,0
221.171.212.2,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,47614,631,625a3cb8e89c,POST,PythonIPP/0.0.0,172.29.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""000035B1"", ""version"": ""2.0""}",0,,,,0,TW,AS396982 Google LLC,0
106.54.113.62,ipphoney.connect,,/,35156,631,625a3cb8e89c,GET,Mozilla/5.0 (compatible; ModatScanner/1.0; +https://modat.io/),172.29.0.2,,9,"Criminal IP, alphaMountain.ai, ArcSight Threat Intelligence, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, Lionic, SOCRadar","malicious, malware",,-6,CA,AS16276 OVH SAS,0
221.171.212.2,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,39916,631,625a3cb8e89c,POST,PythonIPP/0.0.0,172.29.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""000136D1"", ""version"": ""2.0""}",0,,,,0,TW,AS396982 Google LLC,0
95.30.117.32,ipphoney.connect,,/,43834,631,625a3cb8e89c,GET,,172.29.0.2,,8,"Criminal IP, ArcSight Threat Intelligence, BitDefender, CyRadar, G-Data, IPsum, Lionic, SOCRadar","malicious, malware, phishing",,-3,US,"AS398324 Censys, Inc.",0
83.14.26.123,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,48684,631,e0f613afa2a9,POST,Mozilla/5.0 zgrab/0.x,192.168.48.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,-2,US,AS8075 Microsoft Corporation,0
221.171.212.2,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,42110,631,e0f613afa2a9,POST,PythonIPP/0.0.0,192.168.48.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00011A4F"", ""version"": ""2.0""}",0,,,,0,TW,AS396982 Google LLC,0
211.156.123.57,ipphoney.connect,,/xmldata?item=all,35505,631,e0f613afa2a9,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",192.168.48.2,,9,"ADMINUSLabs, Criminal IP, BitDefender, Chong Lua Dao, CINS Army, CyRadar, Fortinet, G-Data, SOCRadar","malicious, phishing, malware",,-2,US,"AS211680 NSEC - Sistemas Informaticos, S.A.",0
133.94.131.35,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,12298,631,e0f613afa2a9,POST,Mozilla/5.0 zgrab/0.x,192.168.48.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",11,"Criminal IP, ArcSight Threat Intelligence, BitDefender, CRDF, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar, VIPRE","malicious, malware, phishing",,-17,US,AS6939 Hurricane Electric LLC,0
200.231.177.6,ipphoney.connect,,/,34377,631,e0f613afa2a9,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,192.168.48.2,,5,"ADMINUSLabs, BitDefender, CyRadar, G-Data, SOCRadar","malicious, phishing, malware",,-1,FR,AS16276 OVH SAS,0
152.60.107.151,ipphoney.connect,,/favicon.ico,34907,631,e0f613afa2a9,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,192.168.48.2,,6,"Criminal IP, CINS Army, CyRadar, Forcepoint ThreatSeeker, Guardpot, SOCRadar","malicious, malware",,-2,FR,AS213412 ONYPHE SAS,0
245.111.198.5,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,47246,631,e0f613afa2a9,POST,Mozilla/5.0 zgrab/0.x,192.168.48.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,-1,US,AS8075 Microsoft Corporation,0
